class,race_id,win_order,name,ts,stamina,sprinting,jockey,run_speed,intel,cooperation,acceleration,course_length
b,1980,1,NANCY,96,603,0,2,2337,50,100,50,1
b,1981,1,FOX,96,638,0,3,2416,50,100,50,0
b,1981,5,LE,89,654,0,2,2357,50,100,50,0
b,1981,3,JOHN,92,640,0,3,2323,50,100,50,0
b,1981,4,ROBER,90,654,0,2,2493,100,100,50,0
b,1981,0,TIM,103,606,0,1,2208,100,100,50,0
b,1981,2,DAN,95,645,1,1,2396,50,100,50,0
b,1982,3,ROBER,92,614,0,0,2440,50,100,50,1
b,1982,1,TERRY,95,644,0,0,2214,100,100,50,1
b,1982,2,PAULA,89,656,0,0,2329,100,100,50,1
b,1982,5,ANDY,95,660,0,2,2439,50,100,50,1
b,1982,0,JOEL,103,652,0,3,2353,50,100,50,1
b,1982,4,MIKE,91,644,0,1,2210,100,100,50,1
b,1983,3,EDWARD,98,630,0,3,2448,50,100,50,0
b,1983,5,PAU,104,639,0,2,2376,100,100,50,0
b,1983,2,HARVEY,94,602,0,1,2407,100,100,50,0
b,1983,1,PAULA,96,622,0,0,2400,50,100,50,0
b,1983,0,JOEL,106,607,0,1,2269,100,100,50,0
b,1983,4,DAN,95,619,0,0,2276,50,100,50,0
b,1984,1,JOHN,96,605,0,0,2446,50,100,50,1
b,1984,3,ELEN,93,649,1,0,2229,100,100,50,1
b,1984,5,DAN,104,643,1,2,2336,100,100,50,1
b,1984,0,RICA,92,625,0,0,2428,100,100,50,1
b,1984,4,RUDY,102,642,0,0,2244,100,100,50,1
b,1984,2,PAU,94,609,0,0,2406,50,100,50,1
b,1985,1,JOEL,89,634,0,1,2273,100,100,50,1
b,1985,0,LIA,101,638,0,0,2437,50,100,50,1
b,1985,5,ROBIN,97,660,1,2,2252,50,100,50,1
b,1985,4,JU,101,627,0,1,2235,50,100,50,1
b,1985,2,PAULA,97,608,0,1,2341,50,100,50,1
b,1985,3,LY,88,660,0,3,2305,50,100,50,1
b,1986,2,MARIE,100,653,0,1,2337,100,100,50,1
b,1986,1,YOUNG,104,605,0,1,2353,100,100,50,1
b,1986,3,KNIGHT,98,654,0,1,2480,100,100,50,1
b,1986,0,ANDY,99,649,0,1,2408,100,100,50,1
b,1986,4,NANCY,90,636,0,0,2396,100,100,50,1
b,1986,5,RUDY,106,626,0,3,2232,100,100,50,1
b,1987,0,HARVEY,92,657,0,3,2378,100,100,50,0
b,1987,1,JU,92,608,0,0,2455,100,100,50,0
b,1987,2,BLUES,97,646,0,0,2312,100,100,50,0
b,1987,5,DARIO,91,612,1,2,2299,50,100,50,0
b,1987,3,AIMEE,102,643,0,0,2214,50,100,50,0
b,1987,4,RUDY,103,646,0,2,2490,50,100,50,0
b,1988,0,SANDY,102,607,0,3,2235,50,100,50,0
b,1988,1,JU,101,652,0,0,2236,100,100,50,0
b,1988,3,SAM,98,627,0,0,2249,50,100,50,0
b,1988,4,ELEN,91,655,0,0,2352,50,100,50,0
b,1988,5,ARL,89,603,0,0,2272,50,100,50,0
b,1988,2,JOEL,105,652,0,3,2230,100,100,50,0
b,1989,3,MARIE,99,616,0,3,2214,100,100,50,1
b,1989,0,TOM,94,625,0,3,2494,100,100,50,1
b,1989,5,SAMMY,89,610,0,1,2390,50,100,50,1
b,1989,2,EDWARD,101,602,0,3,2250,50,100,50,1
b,1989,1,JENNY,105,634,0,0,2227,50,100,50,1
b,1989,4,FOX,104,608,1,1,2257,50,100,50,1
b,1990,4,PETER,105,620,0,2,2425,50,100,50,1
b,1990,0,RICA,89,649,0,0,2324,50,100,50,1
b,1990,2,TERRY,93,620,0,3,2268,100,100,50,1
b,1990,1,GREY,92,625,0,0,2290,100,100,50,1
b,1990,3,FOX,91,604,0,3,2273,50,100,50,1
b,1990,5,CLIVE,98,624,0,2,2428,100,100,50,1
b,1991,1,PAULA,103,634,0,0,2418,50,100,50,0
b,1991,2,CLIVE,98,603,0,0,2424,50,100,50,0
b,1991,3,PETER,104,640,0,3,2235,50,100,50,0
b,1991,4,GREY,106,615,0,2,2410,50,100,50,0
b,1991,0,LE,102,619,0,0,2392,100,100,50,0
b,1991,5,EDWARD,102,621,0,2,2396,50,100,50,0
b,1992,3,LY,93,648,0,3,2227,100,100,50,0
b,1992,2,GRAHAM,96,645,0,0,2227,100,100,50,0
b,1992,4,GEORGE,106,601,0,2,2407,100,100,50,0
b,1992,1,SARA,97,624,0,1,2479,50,100,50,0
b,1992,0,SEAN,101,619,1,1,2432,100,100,50,0
b,1992,5,EDWARD,95,619,1,1,2343,50,100,50,0
b,1993,2,JOEL,90,646,0,3,2355,100,100,50,1
b,1993,1,SEAN,100,621,0,1,2370,50,100,50,1
b,1993,4,MARIE,100,644,0,2,2451,100,100,50,1
b,1993,5,CLIVE,90,601,0,2,2235,50,100,50,1
b,1993,3,LE,96,637,0,0,2232,100,100,50,1
b,1993,0,EDWARD,101,624,0,3,2447,100,100,50,1
b,1994,0,SAM,105,659,0,0,2497,50,100,50,1
b,1994,4,GRAHAM,89,612,0,3,2315,50,100,50,1
b,1994,3,SANDY,95,620,0,3,2340,50,100,50,1
b,1994,5,GEORGE,91,603,0,1,2449,50,100,50,1
b,1994,2,HARVEY,101,609,0,0,2223,50,100,50,1
b,1994,1,ROBER,97,615,0,1,2460,50,100,50,1
b,1995,0,TOM,100,600,1,3,2215,50,100,50,1
b,1995,4,DAN,98,605,0,3,2420,50,100,50,1
b,1995,5,LE,104,616,1,2,2317,100,100,50,1
b,1995,2,LIA,97,608,0,3,2487,50,100,50,1
b,1995,3,ROBIN,98,621,0,3,2280,100,100,50,1
b,1995,1,FOX,98,609,0,1,2411,50,100,50,1
b,1996,3,ELEN,95,609,0,1,2241,50,100,50,0
b,1996,5,ANDY,90,642,0,2,2369,50,100,50,0
b,1996,2,MARIE,98,626,0,0,2213,50,100,50,0
b,1996,4,SAM,92,626,0,0,2452,50,100,50,0
b,1996,1,CLIVE,104,641,0,0,2457,50,100,50,0
b,1996,0,GEORGE,99,631,0,3,2433,100,100,50,0
b,1997,1,YOUNG,102,652,0,3,2315,50,100,50,0
b,1997,3,ELEN,95,650,1,3,2439,50,100,50,0
b,1997,2,DARIO,106,639,0,0,2401,50,100,50,0
b,1997,4,SAM,97,623,0,0,2394,50,100,50,0
b,1997,5,GRAHAM,89,636,0,3,2409,50,100,50,0
b,1997,0,RICA,97,643,1,0,2290,100,100,50,0
b,1998,2,SAMMY,98,610,0,1,2419,50,100,50,0
b,1998,0,KNIGHT,105,618,0,1,2332,100,100,50,0
b,1998,5,ANDY,99,608,0,2,2304,100,100,50,0
b,1998,3,JENNY,90,624,0,0,2246,50,100,50,0
b,1998,4,SEAN,94,645,0,2,2349,50,100,50,0
b,1998,1,DARIO,100,615,0,0,2487,100,100,50,0
b,1999,1,LY,92,606,0,3,2389,50,100,50,1
b,1999,3,GARY,92,634,0,3,2319,50,100,50,1
b,1999,4,LE,99,641,0,2,2447,100,100,50,1
b,1999,2,HARVEY,98,648,0,0,2262,100,100,50,1
b,1999,5,PAU,104,631,1,2,2222,50,100,50,1
b,1999,0,ELEN,90,644,0,3,2475,100,100,50,1
b,2000,4,TIM,94,627,0,3,2224,100,100,50,0
b,2000,0,YOUNG,94,628,0,3,2355,100,100,50,0
b,2000,2,MIKE,99,616,0,1,2380,50,100,50,0
b,2000,3,JU,93,658,0,0,2497,50,100,50,0
b,2000,5,KNIGHT,89,601,0,1,2327,50,100,50,0
a,2001,1,SAMMY,103,713,0,01,3192,50,100,50,1
a,2001,2,GEORGE,114,721,0,02,3447,50,100,50,1
a,2001,0,JENNY,114,741,0,00,3437,50,100,50,1
a,2001,5,ROBER,118,744,0,02,3119,50,100,50,1
a,2001,3,TERRY,121,729,0,02,3199,100,100,50,1
a,2001,4,LE,122,739,0,02,3414,100,100,50,1
a,2002,0,NANCY,116,717,0,01,3377,100,100,50,1
a,2002,2,JOEL,106,745,0,02,3288,100,100,50,1
a,2002,3,RICA,109,710,0,02,3383,50,100,50,1
a,2002,1,ROBER,107,704,0,00,3211,100,100,50,1
a,2002,4,SARA,112,702,0,02,3476,100,100,50,1
a,2002,5,SAMMY,114,710,0,02,3368,50,100,50,1
a,2003,5,LE,106,704,0,02,3103,50,100,50,1
a,2003,1,JENNY,119,727,0,01,3321,100,100,50,1
a,2003,2,SEAN,114,710,0,01,3174,100,100,50,1
a,2003,4,TOM,106,732,0,01,3078,50,100,50,1
a,2003,3,DAN,115,734,0,00,3164,100,100,50,1
a,2003,0,TERRY,113,749,0,03,3411,100,100,50,1
a,2004,3,ROBER,107,739,0,00,3101,50,100,50,0
a,2004,0,ANDY,123,738,0,03,3474,100,100,50,0
a,2004,4,JAMES,109,750,0,02,3171,100,100,50,0
a,2004,2,ROBIN,111,735,0,01,3407,50,100,50,0
a,2004,1,JOHN,117,709,0,03,3239,100,100,50,0
a,2004,5,TIM,110,738,0,02,3173,50,100,50,0
a,2005,4,TIM,104,711,0,02,3035,50,100,50,0
a,2005,0,SEAN,115,755,0,01,3434,50,100,50,0
a,2005,1,ELEN,118,751,1,00,3147,50,100,50,0
a,2005,2,BLUES,113,706,0,00,3198,50,100,50,0
a,2005,3,FOX,113,702,0,02,3392,50,100,50,0
a,2005,5,RICA,117,758,0,02,3185,100,100,50,0
a,2006,3,SAM,107,705,1,00,3176,100,100,50,1
a,2006,1,SAMMY,120,718,1,03,3064,50,100,50,1
a,2006,0,DARIO,115,711,0,01,3273,100,100,50,1
a,2006,4,JAMES,115,758,0,02,3177,100,100,50,1
a,2006,5,LY,112,720,0,01,3043,100,100,50,1
a,2006,2,RICA,114,757,0,01,3387,50,100,50,1
a,2007,1,PETER,112,744,0,03,3387,100,100,50,0
a,2007,3,RICA,121,753,0,01,3276,50,100,50,0
a,2007,4,DARIO,104,716,0,01,3230,50,100,50,0
a,2007,5,KNIGHT,109,717,0,01,3235,50,100,50,0
a,2007,2,LIA,123,706,0,03,3026,100,100,50,0
a,2007,0,SEAN,123,734,0,01,3463,50,100,50,0
a,2008,3,GARY,106,753,0,02,3290,100,100,50,0
a,2008,4,GREY,118,731,0,02,3014,100,100,50,0
a,2008,1,TOM,110,713,0,01,3258,100,100,50,0
a,2008,5,DAN,121,714,1,02,3099,50,100,50,0
a,2008,0,MARIE,104,742,0,03,3354,100,100,50,0
a,2008,2,JENNY,115,724,0,02,3366,100,100,50,0
a,2009,4,GRAHAM,111,748,0,01,3009,50,100,50,0
a,2009,0,RUDY,115,729,0,02,3490,100,100,50,0
a,2009,5,DARIO,114,724,0,01,3144,50,100,50,0
a,2009,1,FOX,114,751,0,00,3354,50,100,50,0
a,2009,2,SANDY,122,752,0,01,3418,50,100,50,0
a,2009,3,ROBER,106,737,1,02,3372,100,100,50,0
a,2010,2,JU,107,753,0,03,3479,50,100,50,1
a,2010,5,BLUES,119,702,0,01,3175,50,100,50,1
a,2010,4,PETER,120,725,0,02,3302,50,100,50,1
a,2010,0,DARIO,115,713,0,03,3380,50,100,50,1
a,2010,3,SAMMY,106,736,0,00,3072,100,100,50,1
a,2010,1,ANDY,108,715,0,01,3099,100,100,50,1
a,2011,0,SEAN,116,721,1,01,3427,100,100,50,0
a,2011,2,JENNY,106,716,0,01,3473,50,100,50,0
a,2011,5,ARL,115,748,0,02,3412,50,100,50,0
a,2011,1,TOM,115,707,0,03,3204,100,100,50,0
a,2011,3,TIM,116,719,0,01,3086,100,100,50,0
a,2011,4,DAN,112,703,0,02,3373,50,100,50,0
a,2012,4,JENNY,107,715,0,03,3168,50,100,50,0
a,2012,3,JU,117,717,0,03,3277,50,100,50,0
a,2012,5,JOHN,109,716,0,02,3008,50,100,50,0
a,2012,2,RICA,105,704,0,01,3192,100,100,50,0
a,2012,1,DAN,115,720,1,02,3359,100,100,50,0
a,2012,0,KNIGHT,111,752,0,03,3319,100,100,50,0
a,2013,0,GRAHAM,113,731,0,00,3134,50,100,50,1
a,2013,4,GREY,110,722,0,00,3075,50,100,50,1
a,2013,1,EDWARD,111,723,0,00,3228,100,100,50,1
a,2013,3,LE,120,737,0,00,3024,50,100,50,1
a,2013,5,ROBER,105,702,0,00,3395,50,100,50,1
a,2013,2,PAULA,112,707,0,00,3291,50,100,50,1
a,2014,4,MIKE,111,725,0,01,3016,50,100,50,0
a,2014,5,JENNY,121,706,0,02,3076,100,100,50,0
a,2014,2,TOM,112,722,0,01,3022,100,100,50,0
a,2014,0,MARIE,113,748,0,01,3228,100,100,50,0
a,2014,3,LIA,104,748,0,03,3461,50,100,50,0
a,2014,1,GRAHAM,108,758,1,03,3417,100,100,50,0
a,2015,1,GRAHAM,111,748,0,01,3277,100,100,50,1
a,2015,3,LE,105,709,0,02,3477,100,100,50,1
a,2015,2,DARIO,108,751,0,01,3253,100,100,50,1
a,2015,5,YOUNG,112,720,0,02,3025,100,100,50,1
a,2015,0,RICA,114,757,0,03,3471,100,100,50,1
a,2015,4,KNIGHT,123,719,0,01,3011,50,100,50,1
a,2016,1,ELEN,121,707,0,00,3026,100,100,50,1
a,2016,2,TOM,119,736,0,01,3227,50,100,50,1
a,2016,3,TIM,118,733,0,03,3385,50,100,50,1
a,2016,5,JENNY,110,759,0,01,3431,50,100,50,1
a,2016,4,GREY,106,754,0,03,3015,100,100,50,1
a,2016,0,RICA,119,726,0,00,3188,100,100,50,1
a,2017,0,PAU,115,757,0,00,3159,50,100,50,1
a,2017,1,MARIE,113,755,0,00,3400,100,100,50,1
a,2017,3,JAMES,106,707,0,01,3451,100,100,50,1
a,2017,2,DAN,113,754,0,03,3138,50,100,50,1
a,2017,4,HARVEY,112,716,0,00,3173,100,100,50,1
a,2017,5,JENNY,122,744,0,02,3267,100,100,50,1
a,2018,2,FOX,104,713,1,03,3208,50,100,50,1
a,2018,3,TOM,120,728,0,01,3064,50,100,50,1
a,2018,0,ROBER,114,730,1,03,3429,100,100,50,1
a,2018,4,ARL,121,744,1,02,3278,100,100,50,1
a,2018,1,SAM,108,715,0,00,3454,100,100,50,1
a,2018,5,KNIGHT,120,741,0,02,3211,100,100,50,1
a,2019,4,NANCY,103,757,0,01,3366,50,100,50,1
a,2019,2,JENNY,121,754,0,03,3070,100,100,50,1
a,2019,0,RUDY,115,737,0,03,3097,50,100,50,1
a,2019,3,JU,109,718,0,01,3138,100,100,50,1
a,2019,5,ARL,116,706,0,02,3026,100,100,50,1
a,2019,1,LY,115,706,0,01,3311,50,100,50,1
a,2020,0,JAMES,119,714,1,01,3256,100,100,50,0
a,2020,1,ELEN,116,701,0,03,3232,100,100,50,0
a,2020,4,SAM,107,722,0,01,3396,50,100,50,0
a,2020,3,DARIO,117,730,0,03,3036,50,100,50,0
a,2020,2,EDWARD,110,745,0,03,3474,100,100,50,0
a,2020,5,TERRY,117,751,0,02,3337,50,100,50,0
a,2021,3,PAULA,110,744,0,03,3286,100,100,50,1
a,2021,4,YOUNG,104,728,0,02,3247,50,100,50,1
a,2021,1,ROBER,109,703,0,00,3172,100,100,50,1
a,2021,5,PETER,117,731,0,02,3143,100,100,50,1
a,2021,0,NANCY,119,718,0,01,3399,50,100,50,1
a,2021,2,GARY,114,736,0,01,3339,100,100,50,1
a,2022,2,PETER,116,751,0,00,3243,50,100,50,0
a,2022,0,GARY,123,719,0,00,3243,100,100,50,0
a,2022,3,TERRY,112,726,0,01,3056,50,100,50,0
a,2022,5,NANCY,112,739,0,03,3162,50,100,50,0
a,2022,4,JU,121,753,0,03,3027,50,100,50,0
a,2022,1,JOHN,103,717,0,03,3280,100,100,50,0
a,2023,0,JU,122,707,0,03,3401,50,100,50,1
a,2023,4,SAM,117,722,0,00,3121,50,100,50,1
a,2023,5,DARIO,120,743,0,03,3056,100,100,50,1
a,2023,3,JAMES,122,738,0,00,3104,100,100,50,1
a,2023,1,BLUES,118,713,0,01,3356,50,100,50,1
a,2023,2,JENNY,120,723,1,00,3011,50,100,50,1
a,2024,4,SAMMY,109,744,0,01,3035,50,100,50,1
a,2024,0,LY,122,723,0,00,3219,100,100,50,1
a,2024,1,CLIVE,119,743,0,00,3253,50,100,50,1
a,2024,3,TERRY,108,711,0,00,3385,50,100,50,1
a,2024,5,ANDY,110,708,0,01,3159,50,100,50,1
a,2024,2,JAMES,114,747,0,03,3016,100,100,50,1
a,2025,1,ANDY,116,722,0,01,3156,100,100,50,1
a,2025,0,RICA,120,752,0,03,3343,100,100,50,1
a,2025,5,TERRY,111,751,0,02,3376,50,100,50,1
a,2025,4,PAU,115,717,0,02,3204,50,100,50,1
a,2025,2,ARL,106,736,1,00,3315,50,100,50,1
a,2025,3,YOUNG,110,747,0,01,3208,50,100,50,1
a,2026,4,JENNY,121,700,1,02,3122,50,100,50,0
a,2026,1,PETER,113,742,0,03,3081,50,100,50,0
a,2026,0,JU,109,750,0,03,3258,100,100,50,0
a,2026,3,SANDY,106,708,0,03,3298,50,100,50,0
a,2026,5,GARY,121,708,0,02,3152,50,100,50,0
a,2026,2,MIKE,104,701,0,03,3436,50,100,50,0
a,2027,2,SAM,110,720,0,00,3276,100,100,50,0
a,2027,0,TERRY,114,755,0,00,3492,100,100,50,0
a,2027,3,AIMEE,118,737,0,00,3327,100,100,50,0
a,2027,5,GARY,108,750,0,02,3433,50,100,50,0
a,2027,1,LE,110,707,0,03,3304,100,100,50,0
a,2027,4,DARIO,108,717,0,03,3293,100,100,50,0
a,2028,1,PAULA,112,701,0,01,3302,100,100,50,1
a,2028,5,SEAN,114,755,1,02,3156,100,100,50,1
a,2028,4,YOUNG,115,738,0,03,3166,50,100,50,1
a,2028,3,JOHN,123,702,0,01,3078,50,100,50,1
a,2028,0,DAN,120,751,0,01,3343,100,100,50,1
a,2028,2,EDWARD,121,739,0,00,3075,50,100,50,1
a,2029,1,ROBIN,121,730,0,01,3263,100,100,50,0
a,2029,0,SARA,112,754,0,03,3427,100,100,50,0
a,2029,3,MARIE,118,706,0,02,3350,50,100,50,0
a,2029,2,CLIVE,106,736,0,03,3366,50,100,50,0
a,2029,5,MIKE,106,701,0,02,3003,100,100,50,0
a,2029,4,GREY,119,703,0,02,3429,50,100,50,0
a,2030,2,LIA,104,757,0,03,3224,50,100,50,1
a,2030,5,ELEN,107,751,1,01,3182,50,100,50,1
a,2030,4,JOEL,116,707,0,02,3002,100,100,50,1
a,2030,0,PETER,117,744,1,01,3429,100,100,50,1
a,2030,3,AIMEE,112,754,0,00,3275,50,100,50,1
a,2030,1,GEORGE,115,735,0,03,3489,100,100,50,1
a,2031,1,SAMMY,109,736,0,00,3422,100,100,50,1
a,2031,0,NANCY,117,754,0,01,3421,100,100,50,1
a,2031,2,FOX,114,706,0,03,3153,50,100,50,1
a,2031,3,AIMEE,108,735,0,03,3024,100,100,50,1
a,2031,5,JOEL,110,726,0,02,3112,50,100,50,1
a,2031,4,CLIVE,105,749,1,02,3217,100,100,50,1
a,2032,2,KNIGHT,116,700,0,00,3131,50,100,50,0
a,2032,1,SANDY,105,743,0,03,3438,50,100,50,0
a,2032,3,PAULA,107,709,0,03,3303,50,100,50,0
a,2032,0,CLIVE,119,757,0,00,3195,100,100,50,0
a,2032,5,JU,112,742,0,02,3390,50,100,50,0
a,2032,4,ANDY,121,721,0,02,3498,50,100,50,0
a,2033,0,YOUNG,121,758,1,00,3332,100,100,50,0
a,2033,5,LE,123,706,0,02,3242,50,100,50,0
a,2033,3,MIKE,108,744,0,02,3416,50,100,50,0
a,2033,1,GARY,118,750,0,01,3179,50,100,50,0
a,2033,4,CLIVE,105,716,1,02,3130,100,100,50,0
a,2033,2,PAULA,104,722,0,00,3050,100,100,50,0
a,2034,2,GARY,109,747,0,01,3014,100,100,50,1
a,2034,3,MARIE,118,707,0,02,3104,100,100,50,1
a,2034,0,TIM,118,743,0,00,3256,100,100,50,1
a,2034,1,BLUES,107,745,0,01,3393,50,100,50,1
a,2034,5,JU,110,701,0,01,3046,50,100,50,1
a,2034,4,LY,117,709,0,02,3415,50,100,50,1
a,2035,4,FOX,122,746,1,02,3368,100,100,50,0
a,2035,3,MARIE,105,758,0,00,3309,50,100,50,0
a,2035,1,YOUNG,113,755,0,03,3141,100,100,50,0
a,2035,5,GARY,116,720,0,02,3057,50,100,50,0
a,2035,0,PETER,120,734,0,01,3261,100,100,50,0
a,2035,2,GREY,112,749,0,03,3225,100,100,50,0
a,2036,3,GEORGE,118,737,0,00,3338,100,100,50,1
a,2036,0,ARL,109,731,0,00,3494,100,100,50,1
a,2036,2,HARVEY,123,742,0,00,3299,50,100,50,1
a,2036,1,PAU,116,742,0,01,3351,100,100,50,1
a,2036,4,TOM,104,732,1,00,3415,50,100,50,1
a,2036,5,ELEN,110,714,0,02,3185,100,100,50,1
a,2037,0,ROBER,121,740,0,03,3312,50,100,50,1
a,2037,4,BLUES,108,743,0,02,3163,100,100,50,1
a,2037,5,PAULA,109,728,0,02,3187,50,100,50,1
a,2037,2,ANDY,122,734,0,03,3140,50,100,50,1
a,2037,3,GARY,114,742,0,03,3135,50,100,50,1
a,2037,1,EDWARD,111,721,0,03,3080,50,100,50,1
a,2038,3,AIMEE,123,740,0,03,3364,100,100,50,0
a,2038,0,RICA,119,714,0,00,3335,100,100,50,0
a,2038,4,ELEN,122,717,1,01,3057,50,100,50,0
a,2038,5,JAMES,112,709,0,02,3376,50,100,50,0
a,2038,2,SAM,103,757,0,00,3493,50,100,50,0
a,2038,1,CLIVE,122,702,0,01,3137,100,100,50,0
a,2039,4,YOUNG,115,751,0,02,3138,50,100,50,0
a,2039,2,SAM,105,744,1,03,3134,100,100,50,0
a,2039,0,GEORGE,117,716,0,01,3492,100,100,50,0
a,2039,1,AIMEE,117,760,0,03,3443,50,100,50,0
a,2039,3,MIKE,120,719,0,02,3063,100,100,50,0
a,2039,5,ROBIN,119,751,0,02,3004,50,100,50,0
a,2040,3,DARIO,113,757,1,01,3160,50,100,50,0
a,2040,1,MARIE,104,734,0,01,3487,50,100,50,0
a,2040,5,GRAHAM,115,711,0,01,3262,50,100,50,0
a,2040,2,AIMEE,123,746,0,01,3087,50,100,50,0
a,2040,4,ROBIN,109,714,0,01,3337,50,100,50,0
a,2040,0,JOEL,106,744,1,00,3338,100,100,50,0
a,2041,5,ROBIN,117,755,0,02,3079,100,100,50,1
a,2041,4,JAMES,115,712,0,02,3317,100,100,50,1
a,2041,2,LY,120,755,0,01,3302,50,100,50,1
a,2041,3,MIKE,103,759,0,03,3109,100,100,50,1
a,2041,0,GREY,123,707,0,01,3431,50,100,50,1
a,2041,1,LE,115,721,0,00,3077,50,100,50,1
a,2042,4,PETER,109,713,0,03,3264,50,100,50,0
a,2042,0,KNIGHT,107,749,0,02,3426,100,100,50,0
a,2042,3,TOM,115,737,0,03,3248,50,100,50,0
a,2042,1,GARY,113,732,1,01,3201,50,100,50,0
a,2042,5,GRAHAM,113,726,0,01,3208,50,100,50,0
a,2042,2,LE,106,752,0,00,3032,100,100,50,0
a,2043,5,ARL,111,709,0,02,3035,100,100,50,1
a,2043,0,HARVEY,124,704,0,00,3338,100,100,50,1
a,2043,4,GRAHAM,123,756,1,02,3246,50,100,50,1
a,2043,2,RUDY,108,734,0,02,3307,50,100,50,1
a,2043,1,SARA,115,746,0,02,3391,100,100,50,1
a,2043,3,BLUES,123,731,0,02,3412,50,100,50,1
a,2044,3,CLIVE,104,739,0,00,3067,100,100,50,1
a,2044,1,RUDY,120,705,0,00,3413,100,100,50,1
a,2044,5,JENNY,117,744,0,02,3212,100,100,50,1
a,2044,2,SEAN,108,733,0,03,3233,50,100,50,1
a,2044,4,RICA,111,752,0,00,3281,100,100,50,1
a,2044,0,ARL,115,740,0,00,3321,100,100,50,1
a,2045,3,CLIVE,105,710,0,00,3083,50,100,50,1
a,2045,4,LIA,123,737,0,02,3238,50,100,50,1
a,2045,1,TOM,116,701,1,00,3213,100,100,50,1
a,2045,0,NANCY,103,720,0,00,3333,100,100,50,1
a,2045,2,TIM,117,702,0,01,3179,100,100,50,1
a,2045,5,PETER,123,741,0,02,3037,100,100,50,1
a,2046,5,JENNY,109,734,0,03,3011,50,100,50,0
a,2046,4,GEORGE,104,754,0,02,3282,100,100,50,0
a,2046,0,DARIO,118,758,0,01,3057,100,100,50,0
a,2046,2,JU,108,715,0,00,3273,50,100,50,0
a,2046,3,AIMEE,106,751,0,00,3043,100,100,50,0
a,2046,1,FOX,104,751,0,01,3471,50,100,50,0
a,2047,5,BLUES,117,705,0,02,3247,100,100,50,1
a,2047,1,YOUNG,110,732,0,03,3043,100,100,50,1
a,2047,2,MIKE,112,707,1,03,3085,100,100,50,1
a,2047,0,SAMMY,109,745,0,00,3492,50,100,50,1
a,2047,3,JENNY,104,716,0,01,3284,50,100,50,1
a,2047,4,PAU,115,710,0,02,3005,50,100,50,1
a,2048,4,GRAHAM,105,734,0,00,3427,100,100,50,1
a,2048,1,JENNY,121,700,0,03,3341,50,100,50,1
a,2048,2,RUDY,107,743,0,03,3195,100,100,50,1
a,2048,3,JU,114,753,0,01,3316,100,100,50,1
a,2048,5,DAN,111,760,0,02,3298,100,100,50,1
a,2048,0,LE,122,711,0,03,3279,100,100,50,1
a,2049,5,PAU,116,721,1,01,3154,50,100,50,0
a,2049,0,ROBER,117,743,0,03,3374,100,100,50,0
a,2049,3,SANDY,111,743,0,01,3254,100,100,50,0
a,2049,4,KNIGHT,109,707,0,02,3451,100,100,50,0
a,2049,1,JENNY,118,732,0,00,3254,100,100,50,0
a,2049,2,SAM,118,737,0,00,3321,50,100,50,0
a,2050,1,MARIE,117,702,0,00,3167,100,100,50,1
a,2050,5,RICA,111,757,0,02,3297,50,100,50,1
a,2050,2,SEAN,118,752,1,00,3019,100,100,50,1
a,2050,3,ARL,104,752,0,03,3133,100,100,50,1
a,2050,4,YOUNG,108,735,1,02,3378,50,100,50,1
a,2050,0,SARA,119,736,0,03,3487,100,100,50,1
a,2051,5,SAMMY,107,702,0,01,3305,50,100,50,0
a,2051,0,GARY,118,707,0,03,3438,100,100,50,0
a,2051,2,DAN,120,757,0,00,3284,100,100,50,0
a,2051,1,LE,116,751,0,00,3415,50,100,50,0
a,2051,3,GREY,122,705,0,01,3213,50,100,50,0
a,2051,4,PETER,118,743,0,02,3441,50,100,50,0
a,2052,5,HARVEY,108,753,0,02,3337,50,100,50,1
a,2052,4,GRAHAM,111,756,0,02,3302,50,100,50,1
a,2052,1,PAU,109,742,0,00,3321,50,100,50,1
a,2052,3,SARA,122,721,0,03,3367,50,100,50,1
a,2052,0,CLIVE,103,757,0,00,3428,100,100,50,1
a,2052,2,EDWARD,106,754,0,01,3329,100,100,50,1
a,2053,0,GEORGE,122,703,0,00,3081,50,100,50,1
a,2053,1,JU,116,719,0,00,3352,50,100,50,1
a,2053,2,DAN,108,739,0,01,3255,100,100,50,1
a,2053,3,BLUES,108,742,0,03,3198,100,100,50,1
a,2053,4,YOUNG,108,732,1,01,3295,100,100,50,1
a,2053,5,LE,106,726,0,03,3364,50,100,50,1
a,2054,0,HARVEY,111,721,1,03,3304,50,100,50,1
a,2054,1,GARY,117,729,0,03,3155,50,100,50,1
a,2054,3,GRAHAM,116,737,0,03,3008,100,100,50,1
a,2054,4,PAU,104,759,1,02,3178,100,100,50,1
a,2054,5,TERRY,103,735,0,01,3046,100,100,50,1
a,2054,2,AIMEE,112,701,1,00,3113,50,100,50,1
a,2055,1,GREY,122,702,0,00,3138,50,100,50,1
a,2055,5,GEORGE,115,723,0,02,3338,100,100,50,1
a,2055,0,JOHN,121,755,1,03,3358,100,100,50,1
a,2055,2,BLUES,117,734,1,03,3225,100,100,50,1
a,2055,3,ROBER,112,713,0,03,3111,100,100,50,1
a,2055,4,LY,120,749,0,02,3351,100,100,50,1
a,2056,5,JU,115,740,0,02,3192,100,100,50,0
a,2056,1,AIMEE,121,705,0,03,3045,50,100,50,0
